Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
9327-QSDED,male,44,No,0,Quincy,95971,39.971228,-121.041166,0,240,Offer C,Yes,7.02,No,Yes,DSL,23.0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,43.55,-0.8583098555899101,-0.24831296685183654,10,56.16,401.56,Stayed,Dissatisfaction,Service dissatisfaction
9330-DHBFL,female,29,Yes,0,San Jose,95130,37.277592,-121.986477,4,690,Offer C,Yes,11.4,No,Yes,DSL,58.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,66.25,-0.32946232880182885,2.778748351984505,0,262.2,1772.08,Stayed,Dissatisfaction,Service dissatisfaction
9330-IJWIO,female,54,No,0,Kirkwood,95646,38.631489,-120.015167,0,390,Offer D,Yes,6.78,Yes,Yes,Fiber Optic,26.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.35,-0.4066668304803793,4.065755610034906,0,88.14,1412.9,Churned,Price,Price too high
9330-VOFSZ,female,34,Yes,0,Princeton,95970,39.424957,-122.039307,1,1800,Offer B,Yes,30.23,Yes,Yes,Fiber Optic,14.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.8,1.9241853969608982,0.9906055244277528,0,1813.8,8444.71,Stayed,Price,Price too high
9332-GYWLO,female,23,Yes,2,Fall River Mills,96028,41.017282,-121.468945,3,180,Offer B,Yes,30.17,No,Yes,DSL,48.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.85,-0.8496163506852663,4.706095504404131,0,181.02,496.97,Stayed,Price,Price too high
9334-GWGOW,male,68,Yes,0,Mc Kittrick,93251,35.38381,-119.730885,2,210,Offer B,Yes,6.81,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-4.0,-0.7921818500081395,-0.24831296685183654,0,47.67,532.92,Stayed,Price,Price too high
9337-SRRNI,male,64,No,3,Rio Oso,95674,38.954144,-121.482536,0,1980,Offer A,Yes,23.81,Yes,No,Fiber Optic,13.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,25.3,-0.26768107567238014,-0.24831296685183654,0,1571.46,3245.26,Stayed,Price,Price too high
9339-FIIJL,male,57,Yes,0,Avenal,93204,35.916943,-120.129921,2,2160,Offer A,Yes,10.97,Yes,Yes,DSL,30.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.95,1.70848056460608,-0.24831296685183654,0,789.84,6941.74,Stayed,Price,Price too high
9342-VNIMQ,male,62,No,0,La Honda,94020,37.285677,-122.224165,0,990,Offer C,Yes,5.91,Yes,Yes,DSL,5.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.65,-0.2714762097931891,-0.24831296685183654,0,195.03,1860.23,Stayed,Price,Price too high
9347-AERRL,male,60,Yes,0,Desert Hot Springs,92240,33.948558,-116.516976,3,690,Offer C,Yes,36.14,No,No,DSL,5.0,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,19.3,-0.7917626200761896,-0.24831296685183654,0,831.22,1317.42,Stayed,Price,Price too high
9348-ROUAI,female,50,Yes,2,Honeydew,95545,40.342928,-124.063329,5,1770,Offer B,Yes,47.05,Yes,Yes,Cable,24.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,90.3,1.2857864695343484,-0.24831296685183654,0,2775.95,7970.0,Stayed,Price,Price too high
9348-YVOMK,male,28,No,0,Anaheim,92802,33.807864,-117.923782,0,120,Offer E,Yes,43.77,No,Yes,DSL,41.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,44.8,-0.9285639662913976,-0.24831296685183654,0,175.08,351.28,Stayed,Price,Price too high
9350-VLHMB,male,38,Yes,3,Volcano,95689,38.481902,-120.603668,4,2010,Offer A,Yes,6.15,Yes,Yes,Fiber Optic,53.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,1.8060949445506094,-0.24831296685183654,0,412.05,6785.15,Stayed,Price,Price too high
9350-ZXYJC,female,24,No,0,La Crescenta,91214,34.239636,-118.245259,0,120,Offer E,Yes,9.75,Yes,No,Fiber Optic,53.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,25.3,-0.9547106752051108,-0.24831296685183654,0,39.0,155.95,Stayed,Price,Price too high
9351-HXDMR,male,37,Yes,0,Lytle Creek,92358,34.238162,-117.534306,6,2160,Offer A,Yes,46.16,Yes,Yes,Fiber Optic,14.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,110.9,2.630323055497237,-0.24831296685183654,0,3323.52,11564.37,Stayed,Price,Price too high
9351-LZYGF,female,56,Yes,0,Bodega,94922,38.343282,-122.9755,4,1260,Offer A,Yes,36.35,Yes,Yes,DSL,30.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,66.4,0.197443501459327,-0.24831296685183654,0,1526.7,4254.5,Stayed,Price,Price too high
9355-NPPFS,female,70,No,0,Fremont,94538,37.505768,-121.962472,0,780,Offer A,Yes,19.21,No,Yes,Fiber Optic,15.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.8,-0.12103885842298143,-0.24831296685183654,0,499.46,2505.56,Stayed,Price,Price too high
9356-AXGMP,male,59,Yes,0,Somerset,95684,38.606703,-120.586659,9,1140,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,0.9479974680490872,-0.24831296685183654,0,1599.04,6027.64,Stayed,Price,Price too high
9357-UJRUN,male,50,Yes,0,Carlotta,95528,40.497283,-123.93037,5,720,Offer C,Yes,34.01,Yes,Yes,Cable,4.0,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,58.35,-0.41194030172964285,-0.24831296685183654,0,816.24,2163.14,Stayed,Price,Price too high
9359-JANWS,female,22,Yes,0,North Hills,91343,34.238802,-118.482296,5,1950,Offer C,Yes,34.31,No,Yes,DSL,71.0,Yes,No,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,58.9,0.6957975668813731,-0.24831296685183654,0,2230.15,6087.25,Stayed,Price,Price too high
9359-UGBTK,female,63,No,0,Lockeford,95237,38.166791,-121.14207,0,2010,Offer C,Yes,5.39,No,Yes,Cable,9.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,72.35,1.1964022350959922,-0.24831296685183654,0,361.13,5352.63,Stayed,Price,Price too high
9360-AHGNL,female,74,Yes,0,Concord,94519,37.990118,-122.012188,7,1290,Offer B,Yes,8.75,Yes,Yes,Fiber Optic,13.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,109.55,1.1252434703308236,-0.24831296685183654,0,376.25,5206.5,Churned,Dissatisfaction,Limited range of services
9360-OMDZZ,male,60,No,0,Herald,95638,38.313447,-121.123886,0,720,Offer C,Yes,30.42,Yes,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.1,0.01874122678239636,-0.24831296685183654,110,730.08,3162.93,Stayed,Dissatisfaction,Limited range of services
9361-YNQWJ,female,36,No,0,Oakland,94609,37.834341,-122.26437,0,1920,Offer B,Yes,15.93,Yes,No,Fiber Optic,14.0,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,24.4,-0.29971906836665135,-0.24831296685183654,0,1019.52,2620.72,Stayed,Dissatisfaction,Limited range of services
9362-MWODR,female,63,No,1,San Mateo,94404,37.556094,-122.272437,0,1200,Offer B,Yes,20.13,No,Yes,DSL,10.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,64.1,0.07941924324881924,-0.24831296685183654,0,805.2,3265.55,Stayed,Dissatisfaction,Limited range of services
9364-YKUVW,male,53,No,0,Valley Center,92082,33.25283,-116.986079,0,450,Offer B,Yes,16.13,No,No,DSL,10.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,19.8,-0.8697835168853791,-0.24831296685183654,0,241.95,551.35,Stayed,Dissatisfaction,Limited range of services
9365-CSLBQ,male,36,No,3,Richgrove,93261,35.809921,-119.127437,0,2130,Offer B,Yes,4.89,Yes,No,DSL,10.0,Yes,No,No,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,24.35,-0.27615393324441884,-0.24831296685183654,0,347.19,2001.79,Stayed,Dissatisfaction,Limited range of services
9365-SRSZE,male,71,Yes,0,Los Angeles,90036,34.070291,-118.349191,0,810,Offer C,Yes,30.49,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,70.55,-0.14848738659906502,3.546903126455098,0,823.23,2737.14,Stayed,Dissatisfaction,Limited range of services
9367-OIUXP,male,28,No,0,Laton,93242,36.444232,-119.718285,0,120,Offer C,Yes,45.37,No,No,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.7,-0.9740835110078448,-0.24831296685183654,0,181.48,254.53,Stayed,Dissatisfaction,Limited range of services
9367-TCUYN,female,25,No,0,Los Angeles,90066,34.002028,-118.430656,0,360,Offer D,Yes,8.82,No,No,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.1,-0.9076465991604271,-0.24831296685183654,0,105.84,329.44,Stayed,Dissatisfaction,Limited range of services
9367-WXLCH,male,51,No,2,Glendale,91204,34.136306,-118.26036,0,240,Offer E,Yes,25.73,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.5,-0.7138961763998236,3.9543921501446055,0,205.84,835.28,Churned,Price,Extra data charges
9369-XFEHK,female,76,Yes,0,Pleasanton,94566,37.633361,-121.862395,1,990,Offer E,Yes,33.19,Yes,Yes,Cable,15.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.6,0.1659791918298291,-0.24831296685183654,0,1095.27,3751.77,Churned,Competitor,Competitor offered more data
9371-BITHB,female,27,Yes,1,Gustine,95322,37.147198,-121.120161,1,1560,Offer B,Yes,3.41,No,No,Cable,15.0,No,Yes,No,No,No,No,No,Yes,Two Year,No,Mailed Check,19.85,-0.5339141471937832,-0.24831296685183654,0,177.32,1247.82,Stayed,Competitor,Competitor offered more data
9372-TXXPS,female,49,Yes,0,Burson,95225,38.183918,-120.898817,7,1800,Offer B,Yes,41.4,No,Yes,Cable,21.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,59.85,0.5309078152255264,-0.24831296685183654,0,2484.0,5967.45,Stayed,Competitor,Competitor offered more data
9373-WSLOY,male,80,Yes,0,Carlsbad,92008,33.148116,-117.306043,1,990,Offer B,No,41.4,No,Yes,DSL,4.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.0,-0.2336793217179228,-0.24831296685183654,0,0.0,1750.85,Stayed,Competitor,Competitor offered more data
9374-YOLBJ,female,29,Yes,5,Upper Lake,95485,39.220368,-122.907693,9,30,Offer E,Yes,25.1,No,No,DSL,4.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.25,-0.9978251639961617,-0.24831296685183654,0,25.1,44.35,Joined,Competitor,Competitor offered more data
9375-MHRRS,male,37,No,0,San Jose,95125,37.294926,-121.894763,0,180,Offer E,Yes,23.01,No,Yes,DSL,13.0,No,No,No,Yes,No,No,No,No,Month-to-Month,No,Credit Card,50.05,-0.879072769588057,-0.24831296685183654,40,138.06,466.41,Stayed,Competitor,Competitor offered more data
9378-FXTIZ,female,50,Yes,0,San Diego,92119,32.802959,-117.027095,1,1620,Offer E,Yes,42.1,Yes,Yes,DSL,12.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,0.6333764364873694,-0.24831296685183654,0,2273.4,5989.05,Churned,Dissatisfaction,Network reliability
9381-NDKME,female,74,Yes,0,El Monte,91731,34.079934,-118.046695,1,720,Offer C,No,42.1,Yes,Yes,Cable,29.0,No,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,40.65,-0.594459775260643,-0.24831296685183654,0,0.0,933.3,Churned,Dissatisfaction,Limited range of services
9385-EHGDO,female,37,Yes,1,Lakeside,92040,32.909873,-116.906774,5,1050,Offer C,Yes,9.04,No,No,Cable,29.0,No,No,Yes,No,No,Yes,No,Yes,Two Year,Yes,Credit Card,19.85,-0.68004887557819,0.04148512763542187,0,316.4,1053.46,Stayed,Dissatisfaction,Limited range of services
9385-NXKDA,female,53,Yes,0,Hesperia,92345,34.361387,-117.337509,7,2160,Offer A,Yes,17.28,Yes,Yes,DSL,11.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,82.65,1.6058574902114138,-0.24831296685183654,0,1244.16,7163.51,Stayed,Dissatisfaction,Limited range of services
9386-LDCZR,male,19,No,0,San Ardo,93450,35.996008,-120.85305,0,1290,Offer B,Yes,36.78,No,Yes,Fiber Optic,59.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,90.65,0.706918192444674,-0.24831296685183654,0,1581.54,5463.84,Stayed,Dissatisfaction,Limited range of services
9388-ZEYVT,male,63,No,0,Gardena,90247,33.890853,-118.297967,0,1290,Offer B,No,36.78,No,Yes,DSL,11.0,No,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,-6.0,-0.15404769938071547,-0.24831296685183654,0,0.0,1931.3,Stayed,Dissatisfaction,Limited range of services
9389-ACWBI,female,47,Yes,2,Richvale,95974,39.495768,-121.747472,1,150,Offer B,Yes,1.38,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,69.95,-0.8649292755680653,-0.24831296685183654,0,6.9,327.3,Stayed,Dissatisfaction,Limited range of services
9391-DXGGG,female,70,No,0,Sacramento,95832,38.445939,-121.496855,0,1320,Offer B,Yes,35.39,No,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,89.15,0.7547765988867362,-0.24831296685183654,0,1557.16,5547.91,Stayed,Dissatisfaction,Limited range of services
9391-EOYLI,male,77,Yes,0,Lewiston,96052,40.704293,-122.803899,1,360,Offer D,Yes,6.97,No,Yes,Fiber Optic,19.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,-0.587001895418588,-0.24831296685183654,0,83.64,1033.84,Churned,Competitor,Competitor made better offer
9391-LMANN,male,38,No,3,Pico Rivera,90660,33.989524,-118.089299,0,1590,Offer B,Yes,33.74,No,Yes,Fiber Optic,56.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,95.95,1.2164370128965418,-0.24831296685183654,0,1788.22,6825.12,Stayed,Competitor,Competitor made better offer
9391-TTOYH,female,33,No,0,Oakland,94611,37.828416,-122.216005,0,690,Offer D,Yes,13.98,No,No,Fiber Optic,56.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,19.5,-0.7988233347195551,-0.24831296685183654,0,321.54,791.74,Stayed,Competitor,Competitor made better offer
9391-YZEJW,female,42,No,0,Mountain View,94043,37.419725,-122.062947,0,1860,Offer B,Yes,32.29,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.0,1.5343015602475556,-0.24831296685183654,0,2001.98,7759.18,Stayed,Competitor,Competitor made better offer
9392-XBGTD,male,42,No,2,Aptos,95003,37.013471,-121.877877,0,810,Offer B,Yes,8.55,No,No,Fiber Optic,26.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,20.6,-0.7495527853488199,-0.24831296685183654,0,230.85,812.7,Stayed,Competitor,Competitor made better offer
9396-ZSFLL,female,64,No,0,Carpinteria,93013,34.441398,-119.513163,0,450,Offer B,Yes,13.58,Yes,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,48.85,-0.727686634687647,3.812656837556951,0,203.7,803.01,Stayed,Competitor,Competitor made better offer
9397-TZSHA,female,24,No,0,Watsonville,95076,36.931654,-121.752383,0,2070,Offer A,Yes,36.5,Yes,No,DSL,19.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,24.6,-0.26580557334523613,3.3482205900599036,0,2518.5,4168.13,Stayed,Competitor,Competitor made better offer
9398-MMQTO,male,41,No,0,Borrego Springs,92004,33.200369,-116.192313,0,90,Offer A,Yes,34.8,No,Yes,Fiber Optic,5.0,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,74.45,-0.9087498358234529,-0.24831296685183654,70,104.4,395.5,Joined,Competitor,Competitor made better offer
9399-APLBT,female,52,Yes,0,Rialto,92377,34.156758,-117.404686,0,30,Offer A,Yes,21.91,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.7,-0.9733553748102479,-0.24831296685183654,0,21.91,96.61,Churned,Competitor,Competitor had better devices
9402-CXWPL,female,25,No,0,Birds Landing,94512,38.140719,-121.838298,0,2100,Offer A,Yes,8.39,Yes,Yes,Fiber Optic,59.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.9,2.0115176112060267,-0.24831296685183654,0,587.3,7425.9,Stayed,Competitor,Competitor had better devices
9402-ORRAH,female,80,No,0,La Canada Flintridge,91011,34.234912,-118.153729,0,450,Offer A,Yes,39.57,No,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.5,-0.38837516660741034,5.909580167536807,0,593.55,1945.19,Stayed,Competitor,Competitor had better devices
9402-ROUMJ,female,52,Yes,3,La Habra,90631,33.940619,-117.9513,10,2010,Offer A,Yes,3.04,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,100.25,1.9454999292905581,-0.24831296685183654,0,203.68,6892.68,Stayed,Competitor,Competitor had better devices
9405-GPBBG,female,42,No,0,Carmel By The Sea,93921,36.554618,-121.922239,0,1920,Offer A,Yes,5.68,Yes,Yes,Fiber Optic,24.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,110.5,2.1133022257367933,-0.24831296685183654,60,363.52,7492.77,Stayed,Competitor,Competitor had better devices
9408-HRXRK,female,63,Yes,1,Annapolis,95412,38.731055,-123.316553,9,1350,Offer A,Yes,47.48,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,105.15,1.0814008453421753,-0.24831296685183654,0,2136.6,6867.5,Stayed,Competitor,Competitor had better devices
9408-SSNVZ,female,39,No,2,Stevenson Ranch,91381,34.364153,-118.615583,0,120,Offer A,Yes,29.4,No,Yes,Fiber Optic,17.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.15,-0.887898662892264,2.496543220671585,0,117.6,364.26,Churned,Other,Don't know
9411-TPQQV,female,31,No,0,Santa Barbara,93109,34.406256,-119.726936,0,1200,Offer B,No,29.4,No,Yes,DSL,28.0,Yes,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.55,-0.019496955958080354,1.2044739871716248,40,0.0,2264.72,Stayed,Other,Don't know
9412-ARGBX,female,47,No,0,Downey,90241,33.940884,-118.128628,0,1440,Offer B,Yes,29.54,No,Yes,Fiber Optic,29.0,No,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,95.5,1.0359254300922494,-0.24831296685183654,0,1417.92,6045.77,Churned,Competitor,Competitor made better offer
9412-GHEEC,male,55,No,0,Murrieta,92563,33.581045,-117.14719,0,1200,Offer B,Yes,35.58,Yes,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,104.8,0.8170874056144373,-0.24831296685183654,0,1423.2,5555.15,Churned,Competitor,Competitor had better devices
9415-DPEWS,female,47,No,0,Carmichael,95608,38.626128,-121.328011,0,540,Offer B,Yes,12.67,Yes,Yes,Fiber Optic,23.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.35,-0.28290574162213716,-0.24831296685183654,0,228.06,1867.36,Churned,Competitor,Competitor offered more data
9415-TPKRV,female,62,Yes,3,Dos Rios,95429,39.756049,-123.358701,1,240,Offer E,Yes,12.41,Yes,Yes,DSL,53.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.75,-0.8091496298854773,-0.24831296685183654,0,99.28,546.08,Stayed,Competitor,Competitor offered more data
9415-ZNBSX,female,30,Yes,1,Cool,95614,38.880622,-120.973865,3,2100,Offer E,Yes,33.24,Yes,Yes,DSL,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,1.7708355008003023,-0.24831296685183654,0,2326.8,8620.0,Stayed,Competitor,Competitor offered more data
9418-RUKPH,female,26,Yes,3,Newark,94560,37.504133,-122.032347,7,1140,Offer C,Yes,49.9,No,No,DSL,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,19.95,-0.6725248015363535,-0.24831296685183654,0,1896.2,2652.6,Stayed,Competitor,Competitor offered more data
9419-IPPBE,female,21,Yes,3,Solana Beach,92075,33.001813,-117.263628,4,1530,Offer B,Yes,19.9,Yes,Yes,Fiber Optic,59.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.15,1.0037109195318938,-0.24831296685183654,0,1014.9,5569.75,Stayed,Competitor,Competitor offered more data
9420-LOJKX,female,34,No,1,Los Angeles,90061,33.92128,-118.274186,0,450,Offer B,Yes,3.96,No,Yes,Fiber Optic,20.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.1,-0.37685737584542023,-0.24831296685183654,0,59.4,1485.8,Churned,Competitor,Competitor offered more data
9424-CMPOG,male,53,Yes,3,Bakersfield,93307,35.280113,-118.962329,9,270,Offer E,Yes,2.68,No,No,Fiber Optic,20.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,19.6,-0.9192085193889381,-0.24831296685183654,0,24.12,221.52,Stayed,Competitor,Competitor offered more data
9426-SXNHE,female,23,No,0,Orleans,95556,41.269521,-123.546958,0,60,Offer E,Yes,4.92,No,No,Fiber Optic,20.0,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,18.75,-0.9828652748455309,-0.24831296685183654,0,9.84,62.99,Joined,Competitor,Competitor offered more data
9430-FRQOC,female,33,No,0,San Diego,92117,32.825086,-117.199424,0,120,Offer E,Yes,32.46,Yes,Yes,Fiber Optic,3.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.1,-0.8556400228653875,-0.24831296685183654,0,129.84,471.29,Churned,Competitor,Competitor made better offer
9430-NKQLY,male,49,Yes,2,Arcadia,91006,34.137319,-118.029837,7,2160,Offer A,Yes,27.93,Yes,No,Fiber Optic,3.0,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,25.1,-0.21604959984276936,5.6754638029947,0,2010.96,3754.95,Stayed,Competitor,Competitor made better offer
9432-RUVSL,female,43,No,0,Kirkwood,95646,38.631489,-120.015167,0,1440,Offer B,Yes,19.04,No,Yes,Fiber Optic,21.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,102.5,1.1578992755563893,-0.24831296685183654,0,913.92,5818.17,Stayed,Competitor,Competitor made better offer
9432-VOFYX,male,26,No,0,Delano,93215,35.772244,-119.209689,0,510,Offer D,Yes,35.88,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.8,-0.47367742539257063,-0.24831296685183654,0,609.96,1816.96,Stayed,Competitor,Competitor made better offer
9435-JMLSX,male,39,Yes,0,Monte Rio,95462,38.471049,-123.015549,7,2130,Offer A,Yes,5.51,No,Yes,Cable,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.1,1.6617033300937831,-0.24831296685183654,0,391.21,6437.11,Stayed,Competitor,Competitor made better offer
9436-ZBZCT,male,40,No,0,Inglewood,90303,33.936291,-118.332639,0,420,Offer D,Yes,28.65,Yes,Yes,Cable,27.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.95,-0.48629845281758655,-0.24831296685183654,0,401.1,1579.5,Churned,Attitude,Attitude of support person
9441-QHEVC,male,61,No,0,San Diego,92139,32.677716,-117.047666,0,30,Offer D,Yes,44.22,No,No,Cable,27.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,19.1,-0.9978913581959433,-0.24831296685183654,0,44.22,63.32,Joined,Attitude,Attitude of support person
9442-JTWDL,female,52,No,0,Heber,92249,32.730583,-115.501083,0,330,Offer D,Yes,26.85,No,No,Cable,27.0,No,No,No,Yes,Yes,No,No,Yes,One Year,No,Credit Card,20.05,-0.9014243443809611,-0.24831296685183654,0,295.35,533.05,Stayed,Attitude,Attitude of support person
9443-JUBUO,male,24,Yes,3,Hoopa,95546,41.163637,-123.704841,9,2160,Offer A,No,26.85,No,Yes,DSL,51.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit Card,65.25,0.9701725249759072,-0.24831296685183654,80,0.0,4558.85,Stayed,Attitude,Attitude of support person
9444-JTXHZ,male,53,Yes,0,Tulare,93274,36.185471,-119.375243,1,30,Offer A,Yes,35.15,No,Yes,Fiber Optic,14.0,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.2,-0.9726934328124325,-0.24831296685183654,50,35.15,161.35,Churned,Other,Don't know
9445-SZLCH,female,39,Yes,0,Santa Clara,95050,37.351214,-121.952417,3,1080,Offer A,Yes,24.51,Yes,Yes,Fiber Optic,27.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,97.35,0.5196327365294022,0.3793719888934917,0,882.36,4335.3,Churned,Dissatisfaction,Limited range of services
9445-ZUEQE,male,33,Yes,1,Buena Park,90621,33.874224,-117.993368,1,810,Offer C,Yes,48.17,Yes,Yes,Fiber Optic,15.0,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,85.2,-0.05683048463487577,-0.24831296685183654,30,1300.59,3482.19,Stayed,Dissatisfaction,Limited range of services
